country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Country,Population,Pop. Density (per sq. mi.),GDP ($ per capita),Birthrate,Deathrate,Agriculture,Industry,Service,_merge,location,total_cases,total_cases_per_million,new_cases_per_million,new_deaths_per_million,stringency_index,population,population_density,aged_65_older,aged_70_older,gdp_per_capita,hospital_beds_per_thousand
BR,Brazil,,,,,,2020-05-19,-51.0,-13.0,-48.0,-48.0,-29.0,16.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,254220.0,1195.995,61.818000000000005,3.1710000000000003,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-05-20,-50.0,-8.0,-43.0,-49.0,-31.0,17.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,271628.0,1277.892,81.89699999999999,5.547000000000001,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-05-21,-51.0,-7.0,-43.0,-49.0,-31.0,17.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,291579.0,1371.753,93.861,4.178,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-05-22,-52.0,-6.0,-49.0,-47.0,-28.0,17.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,310087.0,1458.825,87.072,5.5889999999999995,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-05-23,-56.0,-7.0,-60.0,-47.0,-20.0,15.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,330890.0,1556.694,97.869,4.709,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-05-24,-66.0,-18.0,-67.0,-54.0,-17.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,347398.0,1634.3570000000002,77.663,4.54,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-05-25,-53.0,-12.0,-50.0,-52.0,-34.0,18.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,363211.0,1708.751,74.393,3.072,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-05-26,-50.0,-9.0,-49.0,-47.0,-28.0,16.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,374898.0,1763.733,54.982,3.7969999999999997,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-05-27,-48.0,-8.0,-43.0,-46.0,-27.0,16.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,391222.0,1840.53,76.797,4.888,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-05-28,-48.0,-4.0,-42.0,-45.0,-27.0,16.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,411821.0,1937.44,96.90899999999999,5.109,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-05-29,-47.0,3.0,-43.0,-42.0,-24.0,16.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,438238.0,2061.72,124.281,5.438,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-05-30,-50.0,2.0,-51.0,-40.0,-12.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,465166.0,2188.405,126.685,5.287999999999999,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-05-31,-60.0,-9.0,-58.0,-47.0,-8.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,498440.0,2344.944,156.54,4.498,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-01,-45.0,-3.0,-47.0,-43.0,-21.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,514849.0,2422.1420000000003,77.197,2.258,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-02,-46.0,-4.0,-48.0,-45.0,-25.0,15.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,526447.0,2476.705,54.56399999999999,2.931,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-03,-44.0,-3.0,-41.0,-43.0,-24.0,16.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,555383.0,2612.837,136.131,5.937,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-04,-45.0,0.0,-41.0,-42.0,-24.0,15.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,584016.0,2747.542,134.70600000000002,6.346,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-05,-42.0,9.0,-44.0,-38.0,-21.0,15.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,614932.0,2892.989,145.446,6.93,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-06,-45.0,8.0,-52.0,-36.0,-11.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,645762.0,3038.031,145.042,4.728,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-07,-56.0,-5.0,-58.0,-45.0,-6.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,672837.0,3165.407,127.376,4.253,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-08,-39.0,1.0,-42.0,-39.0,-19.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,691758.0,3254.422,89.015,2.47,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-09,-42.0,-2.0,-45.0,-41.0,-23.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,707412.0,3328.067,73.645,3.194,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-10,-36.0,5.0,-36.0,-38.0,-22.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,739503.0,3479.0409999999997,150.974,5.984,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-11,-54.0,-13.0,-37.0,-51.0,-51.0,20.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,772416.0,3633.883,154.841,5.994,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-12,-33.0,14.0,-33.0,-37.0,-27.0,15.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,802828.0,3776.958,143.075,5.829,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-13,-46.0,-2.0,-46.0,-38.0,-11.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,828810.0,3899.192,122.234,4.276,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-14,-57.0,-12.0,-59.0,-47.0,-5.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,850514.0,4001.3,102.10799999999999,4.196000000000001,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-15,-40.0,-4.0,-46.0,-40.0,-19.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,867624.0,4081.795,80.495,2.8789999999999996,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-16,-41.0,-4.0,-44.0,-40.0,-22.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,888271.0,4178.931,97.135,2.95,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-17,-40.0,-4.0,-38.0,-40.0,-22.0,15.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,923189.0,4343.205,164.274,6.031000000000001,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-18,-41.0,-3.0,-37.0,-40.0,-22.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,955377.0,4494.635,151.431,5.97,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-19,-41.0,1.0,-40.0,-37.0,-20.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,978142.0,4601.735,107.09899999999999,5.824,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-20,-44.0,2.0,-45.0,-34.0,-7.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1032913.0,4859.409000000001,257.67400000000004,5.6739999999999995,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-21,-54.0,-8.0,-49.0,-42.0,-1.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1067579.0,5022.497,163.089,4.808,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-22,-40.0,-5.0,-41.0,-38.0,-19.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1085038.0,5104.634,82.137,3.016,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-23,-40.0,-2.0,-39.0,-38.0,-22.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1106470.0,5205.462,100.82799999999999,3.077,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-24,-43.0,-8.0,-36.0,-40.0,-24.0,15.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1145906.0,5390.991999999999,185.52900000000002,6.4639999999999995,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-25,-43.0,-3.0,-38.0,-39.0,-22.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1188631.0,5591.994000000001,201.003,5.575,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-26,-43.0,1.0,-43.0,-38.0,-20.0,15.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1228114.0,5777.745,185.75,5.367999999999999,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-27,-50.0,-3.0,-56.0,-42.0,-12.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1274974.0,5998.201,220.456,4.658,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-28,-57.0,-12.0,-59.0,-47.0,-5.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1313667.0,6180.235,182.03400000000002,5.2170000000000005,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-29,-42.0,-6.0,-47.0,-40.0,-19.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1344143.0,6323.611,143.376,2.597,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-06-30,-39.0,2.0,-44.0,-38.0,-22.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1368195.0,6436.765,113.154,3.2560000000000002,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-01,-38.0,4.0,-39.0,-38.0,-22.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1402041.0,6595.996,159.231,6.022,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-02,-38.0,8.0,-36.0,-37.0,-22.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1448753.0,6815.755999999999,219.76,4.883,77.31,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-03,-37.0,11.0,-39.0,-34.0,-19.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1496858.0,7042.069,226.313,5.89,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-04,-40.0,12.0,-45.0,-31.0,-7.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1539081.0,7240.71,198.641,6.069,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-05,-51.0,-4.0,-53.0,-41.0,-3.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1577004.0,7419.121,178.41099999999997,5.132999999999999,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-06,-35.0,7.0,-40.0,-35.0,-18.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1603055.0,7541.68,122.559,2.832,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-07,-34.0,9.0,-39.0,-34.0,-22.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1623284.0,7636.848000000001,95.169,2.917,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-08,-34.0,6.0,-34.0,-34.0,-21.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1668589.0,7849.9890000000005,213.14,5.9,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-09,-36.0,8.0,-33.0,-35.0,-21.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1713160.0,8059.6759999999995,209.687,5.754,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-10,-34.0,12.0,-35.0,-31.0,-18.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1755779.0,8260.18,200.50400000000002,5.74,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-11,-40.0,8.0,-43.0,-30.0,-7.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1800827.0,8472.110999999999,211.93099999999998,5.711,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-12,-50.0,-6.0,-47.0,-38.0,-3.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1839850.0,8655.698,183.58599999999998,5.039,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-13,-35.0,0.0,-38.0,-34.0,-17.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1864681.0,8772.517,116.819,2.969,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-14,-37.0,-1.0,-41.0,-37.0,-21.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1884967.0,8867.954,95.43700000000001,3.448,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-15,-34.0,2.0,-36.0,-36.0,-20.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1926824.0,9064.873,196.919,6.1160000000000005,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-16,-36.0,4.0,-35.0,-35.0,-20.0,14.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,1966748.0,9252.698,187.825,5.801,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-17,-35.0,7.0,-35.0,-32.0,-17.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2012151.0,9466.299,213.601,6.218999999999999,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-18,-39.0,7.0,-40.0,-30.0,-6.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2046328.0,9627.087,160.78799999999998,5.471,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-19,-47.0,-5.0,-42.0,-37.0,-2.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2074860.0,9761.318000000001,134.231,4.333,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-20,-33.0,3.0,-35.0,-33.0,-16.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2098389.0,9872.011999999999,110.694,3.3680000000000003,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-21,-34.0,2.0,-34.0,-34.0,-20.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2118646.0,9967.312,95.3,2.9730000000000003,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-22,-33.0,2.0,-28.0,-33.0,-18.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2159654.0,10160.237,192.925,6.431,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-23,-34.0,4.0,-25.0,-33.0,-18.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2227514.0,10479.489,319.252,6.041,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-24,-34.0,8.0,-29.0,-30.0,-16.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2287475.0,10761.58,282.091,6.167999999999999,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-25,-38.0,7.0,-35.0,-28.0,-6.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2343366.0,11024.523000000001,262.943,5.438,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-26,-47.0,-6.0,-43.0,-37.0,-2.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2394513.0,11265.146999999999,240.62400000000002,5.697,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-27,-33.0,1.0,-34.0,-33.0,-16.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2419091.0,11380.776000000002,115.62899999999999,2.611,81.02,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-28,-35.0,1.0,-34.0,-33.0,-19.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2442375.0,11490.317,109.541,2.889,,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-29,-34.0,1.0,-34.0,-35.0,-19.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,Brazil,2483191.0,11682.339,192.02200000000002,4.333,,212559409.0,25.04,8.552,5.06,14103.452,2.2
BR,Brazil,,,,,,2020-07-30,-34.0,5.0,-34.0,-35.0,-19.0,13.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-07-31,-30.0,15.0,-33.0,-29.0,-15.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-01,-32.0,16.0,-36.0,-26.0,-4.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-02,-42.0,1.0,-39.0,-34.0,-1.0,9.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-03,-28.0,8.0,-33.0,-30.0,-14.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-04,-28.0,9.0,-31.0,-30.0,-18.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-05,-25.0,11.0,-25.0,-29.0,-17.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-06,-24.0,17.0,-21.0,-27.0,-17.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-07,-21.0,22.0,-23.0,-23.0,-13.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-08,-21.0,26.0,-29.0,-18.0,-1.0,7.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-09,-39.0,9.0,-39.0,-27.0,9.0,6.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-10,-25.0,8.0,-29.0,-28.0,-14.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-11,-27.0,7.0,-29.0,-29.0,-17.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-12,-27.0,5.0,-26.0,-29.0,-16.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-13,-28.0,8.0,-24.0,-29.0,-16.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-14,-26.0,12.0,-25.0,-25.0,-13.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-15,-30.0,10.0,-32.0,-25.0,-5.0,9.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-16,-40.0,-3.0,-42.0,-36.0,-3.0,9.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-17,-30.0,3.0,-37.0,-30.0,-13.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-18,-31.0,2.0,-37.0,-32.0,-15.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-19,-29.0,3.0,-29.0,-30.0,-15.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-20,-31.0,6.0,-32.0,-31.0,-16.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-21,-32.0,6.0,-39.0,-32.0,-14.0,12.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-22,-32.0,8.0,-43.0,-30.0,-4.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-23,-40.0,-1.0,-44.0,-35.0,0.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-24,-27.0,4.0,-33.0,-28.0,-10.0,11.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-25,-27.0,6.0,-31.0,-28.0,-14.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-26,-25.0,6.0,-24.0,-28.0,-13.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-27,-27.0,8.0,-21.0,-27.0,-12.0,10.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
BR,Brazil,,,,,,2020-08-28,-24.0,13.0,-23.0,-23.0,-10.0,9.0,Brazil,188078227,"22,1",7600.0,16.56,6.17,0.084,0.4,0.516,both,,,,,,,,,,,,
